SUPPLIER,PRODUCT_PART_NUMBER,PACKAGING_DESCR,MARKETING_STATUS,ROHS_COMPLIANCE_GRADE,PRODUCT_URL,PARAMETRICS_URL,DATASHEET_URL,KEY_FEATURES,SHORT_DESCRIPTION,PB_FREE,EU_ROHS,HALOGEN_FREE,RHF_INDICATOR,REACH_SVHC
NXP,MC56F81746LMLFPackage :LQFP48,MC56F81746LMLF(935462575557),Active,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81668VLHPackage :LQFP64,MC56F81668VLH(935404499557),Not Recommended for New Designs,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81668LVLHPackage :LQFP64,MC56F81668LVLH(935462564557),Active,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81666VLFPackage :LQFP48,MC56F81666VLF(935404498557),Not Recommended for New Designs,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81666LVLFPackage :LQFP48,MC56F81666LVLF(935462574557),Active,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81648VLHPackage :LQFP64,MC56F81648VLH(935412259557),Not Recommended for New Designs,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81648LVLHPackage :LQFP64,MC56F81648LVLH(935462563557),Active,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81646VLFPackage :LQFP48,MC56F81646VLF(935404497557),Not Recommended for New Designs,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F81646LVLFPackage :LQFP48,MC56F81646LVLF(935462573557),Active,,https://www.nxp.com/products/MC56F81xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F81XXXL.pdf,,"The MC56F81xxx family is NXP’s new entry-level Digital Signal Controllers (DSC) product. This high efficiency family is based on the high performance 56800EX DSP core, with frequency up to 100MHz.
  This family extends the DSC products’ cost performance to the best, it’s NXP’s first DSC product to integrate a Digital Signature Algorithm Security Subsystem (DSASS) and high-speed low-power
  operational amplifier. Comparing with the MC56F82xxx family, the MC56F81xxx family extends the memory to 128KB Flash, 20KB RAM and 64KB boot ROM. In addition, MC56F81xxx family has lots of feature enhancements to the MC56F82xxx family include enhanced DMA function (eDMA), configurable logic Event Generator (EVTG), dual 1.6MSps 12-bit ADC and full PMBus support. The MC56F81xxx family offers
  extremely cost-effective solution for power conversion and motor control applications.",Yes,YesCertificate Of Analysis (CoA),Yes,D,Reach SVHC
NXP,MC56F82748VLHPackage :LQFP64,MC56F82748VLH(935318054557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82748VLHR(935318054528),Active,Yes,Ecopack3,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,MC56F82748MLHPackage :LQFP64,MC56F82748MLH(935381261557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82748MLHR(935381261528),Active,Yes,Ecopack3,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,MC56F82746VLFPackage :LQFP48,MC56F82746VLF(935311192557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82746VLFR(935311192528),Active,Yes,Ecopack3,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,MC56F82746MLFPackage :LQFP48,MC56F82746MLF(935335298557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82743VLCPackage :LQFP32,MC56F82743VLC(935311194557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82743VFMPackage :HVQFN32,MC56F82743VFM(935311326557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e4
NXP,MC56F82738VLHPackage :LQFP64,MC56F82738VLH(935324641557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82736VLFPackage :LQFP48,MC56F82736VLF(935312926557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82736VLFR(935312926528),Active,Yes,Ecopack3,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,MC56F82733VLCPackage :LQFP32,MC56F82733VLC(935320039557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82733VFMPackage :HVQFN32,MC56F82733VFM(935325779557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e4
NXP,MC56F82733MFMPackage :HVQFN32,MC56F82733MFM(935335297557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e4
NXP,MC56F82728VLHPackage :LQFP64,MC56F82728VLH(935315061557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82726VLFPackage :LQFP48,MC56F82726VLF(935323408557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82726VLFR(935323408528),Active,Yes,Ecopack3,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,YesCertificate Of Analysis (CoA),Yes,D,e3,Reach SVHC
NXP,MC56F82723VLCPackage :LQFP32,MC56F82723VLC(935317935557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
NXP,MC56F82723VFMPackage :HVQFN32,MC56F82723VFM(935311258557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e4
NXP,MC56F82646VLFPackage :LQFP48,MC56F82646VLF(935378152557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,-
NXP,MC56F82643VLCPackage :LQFP32,MC56F82643VLC(935378151557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,-
NXP,MC56F82623VLCPackage :LQFP32,MC56F82623VLC(935378149557),Active,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,-
NXP,MC56F82348MLHPackage :LQFP64,MC56F82348MLH(935324747557),Not Recommended for New Designs,,https://www.nxp.com/products/MC56F82xxx,https://www.nxp.com#buyparametrics,https://www.nxp.com/docs/en/data-sheet/MC56F82348MLH.pdf,,Click over video to play,Yes,YesCertificate Of Analysis (CoA),Yes,D,e3
